k,mean_dist
5,0.036163121150061
5,0.03053477695925936
5,0.04085312280877484
5,0.03848155655332909
5,0.037282506276282136
5,0.021444292048890486
5,0.03672419163396907
5,0.03356762158456854
5,0.02854983357593338
5,0.023614832877022852
5,0.009487754740892695
5,0.04343170963183591
5,0.02955161914357988
5,0.03228323705462379
5,0.03421063339470539
5,0.0419757363205781
5,0.027282403102148623
5,0.03158955311673534
5,0.038712333099090064
5,0.042171993258338536
5,0.026196696895047094
5,0.04043735127762431
5,0.03715521574967885
5,0.042976809095861566
5,0.04395724046950903
5,0.044608844350296925
5,0.0194177311071754
5,0.029514831992438557
5,0.025408330167955483
5,0.0290558039875082
5,0.04588542095826833
5,0.033911151550097565
5,0.038873301687224984
5,0.03188398392493446
5,0.032504363102249675
5,0.041411103655410744
5,0.034402962337570044
5,0.031838548612002096
5,0.028796006469625296
5,0.028596195881013652
5,0.027096560988443635
5,0.03281101588885667
5,0.01867067802443399
5,0.0299050557374842
5,0.03285003654409137
5,0.024115858651843285
5,0.04774406766914646
5,0.03629612291182682
5,0.025228422361044816
5,0.01817605966437937
5,0.028173619170739524
5,0.04195041918115186
5,0.040865587357311425
5,0.034202883819480515
5,0.02528126262189645
5,0.012590434281883032
5,0.047212539965840086
5,0.01491903843861997
5,0.020702950814597394
